gbifID,abstract,accessRigh,identifier,language,license,modified,references,rightsHold,type,institutio,collection,datasetID,institut_1,collecti_1,datasetNam,ownerInsti,basisOfRec,informatio,dynamicPro,occurrence,catalogNum,recordNumb,recordedBy,individual,sex,lifeStage,reproducti,behavior,establishm,occurren_1,preparatio,dispositio,associated,associat_1,associat_2,otherCatal,occurren_2,organismID,organismNa,organismSc,associat_3,associat_4,previousId,organismRe,materialSa,eventID,parentEven,fieldNumbe,eventDate,eventTime,startDayOf,endDayOfYe,year,month,day,verbatimEv,habitat,samplingPr,eventRemar,locationID,higherGeog,higherGe_1,continent,waterBody,countryCod,stateProvi,county,municipali,locality,verbatimLo,verbatimEl,verbatimDe,minimumDis,maximumDis,locationAc,locationRe,decimalLat,decimalLon,coordinate,verbatimCo,verbatimSR,georeferen,georefer_1,georefer_2,georefer_3,georefer_4,identifica,identifi_1,typeStatus,identified,dateIdenti,identifi_2,identifi_3,identifi_4,taxonID,scientific,scientif_1,accepted_1,parentNa_1,original_1,nameAcco_1,namePubl_1,namePubl_2,higherClas,kingdom,phylum,class,order,family,genus,specificEp,infraspeci,taxonRank,vernacular,nomenclatu,taxonomicS,nomencla_1,taxonRemar,datasetKey,publishing,lastInterp,elevation,elevationA,depth,depthAccur,issue,mediaType,hasCoordin,hasGeospat,taxonKey,acceptedTa,kingdomKey,phylumKey,classKey,orderKey,familyKey,genusKey,subgenusKe,speciesKey,species,genericNam,acceptedSc,verbatimSc,typifiedNa,protocol,lastParsed,lastCrawle,repatriate,level0Gid,level0Name,level1Gid,level1Name,level2Gid,level2Name
1065358716,,http://vertnet.org/resources/norms.html,48408996-46ea-4cec-b708-4e7dc20182fe,en,CC0_1_0,00:00.0,http://portal.vertnet.org/o/lacm/mammals?id=48408996-46ea-4cec-b708-4e7dc20182fe,,PhysicalObject,http://biocol.org/urn:lsid:biocol:org:34802,http://biocol.org/urn:lsid:biocol:org:34897,,LACM,Mammals,LACM Vertebrates,,PRESERVED_SPECIMEN,,"{""measurements"":""146-76-16-15"",""weightInGrams"":""10.0"" }",48408996-46ea-4cec-b708-4e7dc20182fe,89106,PWC 722,"Collins, P W",,MALE,,"T=7 x 6 mm, abdom.",,NATIVE,PRESENT,"Skin, skull and body skeleton, Tissue 0935",,,,,LAF 935,,,,,,,,,,,,,00:00.0,,105,105,1988,4,14,14-Apr-88,,,,,,| United States | California | Santa Barbara Co |  |  |  |,NORTH_AMERICA,,US,California,Santa Barbara,,"Devereux Slough, NE arm adjacent Horse Corrals, Coal Oil Pt Reserve","United States | California | Santa Barbara Co | Devereux Slough, NE arm adjacent Horse Corrals, Coal Oil Pt Reserve",,,,,,,34.40896577,-119.8787389,762,decimal degrees,,Thuy T. Tran (MVZ),,,"Terrain Navigator 3.02 USGS 1:100,000",requires verification,,,,,,,,,,,"Reithrodontomys megalotis (Baird, 1857)",,,,,,,Rodentia | Cricetidae | Reithrodontomys,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Reithrodontomys,megalotis,,SPECIES,,ICZN,ACCEPTED,,,7a25f7aa-03fb-4322-aaeb-66719e1a9527,US,21:12.1,,,,,COORDINATE_ROUNDED;COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,2437874,2437874,1,44,359,1459,3240723,2437854,,2437874,Reithrodontomys megalotis,Reithrodontomys,"Reithrodontomys megalotis (Baird, 1857)",Reithrodontomys megalotis,,DWC_ARCHIVE,21:12.1,25:04.5,FALSE,USA,United States,USA.5_1,California,USA.5.42_1,Santa Barbara
1065350217,,http://vertnet.org/resources/norms.html,32734400-c4c3-411a-a9b5-5f048b455f93,en,CC0_1_0,00:00.0,http://portal.vertnet.org/o/lacm/mammals?id=32734400-c4c3-411a-a9b5-5f048b455f93,,PhysicalObject,http://biocol.org/urn:lsid:biocol:org:34802,http://biocol.org/urn:lsid:biocol:org:34897,,LACM,Mammals,LACM Vertebrates,,PRESERVED_SPECIMEN,,"{""measurements"":""147-78-16-15"",""weightInGrams"":""11.2"" }",32734400-c4c3-411a-a9b5-5f048b455f93,89105,PWC 721,"Collins, P W",,MALE,,"T=7.5 x 4 mm, ing.",,NATIVE,PRESENT,"Skin, skull and body skeleton, Tissue 0934",,,,,LAF 934,,,,,,,,,,,,,00:00.0,,105,105,1988,4,14,14-Apr-88,,,,,,| United States | California | Santa Barbara Co |  |  |  |,NORTH_AMERICA,,US,California,Santa Barbara,,"Devereux Slough, NE arm adjacent Horse Corrals, Coal Oil Pt Reserve","United States | California | Santa Barbara Co | Devereux Slough, NE arm adjacent Horse Corrals, Coal Oil Pt Reserve",,,,,,,34.40896577,-119.8787389,762,decimal degrees,,Thuy T. Tran (MVZ),,,"Terrain Navigator 3.02 USGS 1:100,000",requires verification,,,,,,,,,,,"Reithrodontomys megalotis (Baird, 1857)",,,,,,,Rodentia | Cricetidae | Reithrodontomys,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Reithrodontomys,megalotis,,SPECIES,,ICZN,ACCEPTED,,,7a25f7aa-03fb-4322-aaeb-66719e1a9527,US,21:11.3,,,,,COORDINATE_ROUNDED;COORDINATE_REPROJECTED;INSTITUTION_MATCH_FUZZY;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,2437874,2437874,1,44,359,1459,3240723,2437854,,2437874,Reithrodontomys megalotis,Reithrodontomys,"Reithrodontomys megalotis (Baird, 1857)",Reithrodontomys megalotis,,DWC_ARCHIVE,21:11.3,25:04.5,FALSE,USA,United States,USA.5_1,California,USA.5.42_1,Santa Barbara
735675052,,,urn:catalog:SBMNH:OS:2299,en,CC0_1_0,00:00.0,,,PhysicalObject,urn:lsid:biocol.org:col:34834,,,SBMNH,OS,,,PRESERVED_SPECIMEN,,,urn:catalog:SBMNH:OS:2299,2299,,,1,,,,,NATIVE,PRESENT,,,,,,,,,,,,,,,,,,,00:00.0,,224,224,1980,8,12,,,,,,,North America;United States;California;Santa Barbara County;;;;,NORTH_AMERICA,,US,California,Santa Barbara,,Goleta; 1/2 mi W of Coal Oil Point,North America; United States; California; Santa Barbara County; ; ; ;,,,,,,,34.412778,-119.883611,,,,,,,,requires verification,,,,,,,,,,,"Zalophus californianus (Lesson, 1828)",,,,,,,Animalia:Chordata:Mammalia:Carnivora:Otariidae:Zalophus,Animalia,Chordata,Mammalia,Carnivora,Otariidae,Zalophus,californianus,,SPECIES,,ICZN,ACCEPTED,,,75018539-6328-41de-b875-7c2e61dc1635,US,13:22.9,,,,,COORDINATE_ROUNDED;INSTITUTION_COLLECTION_MISMATCH,,TRUE,FALSE,2433458,2433458,1,44,359,732,5309,2433457,,2433458,Zalophus californianus,Zalophus,"Zalophus californianus (Lesson, 1828)",Zalophus californianus,,DWC_ARCHIVE,13:22.9,29:08.4,FALSE,USA,United States,USA.5_1,California,USA.5.42_1,Santa Barbara
735673557,,,urn:catalog:SBMNH:OS:1925,en,CC0_1_0,00:00.0,,,PhysicalObject,urn:lsid:biocol.org:col:34834,,,SBMNH,OS,,,PRESERVED_SPECIMEN,,,urn:catalog:SBMNH:OS:1925,1925,,,1,,,,,NATIVE,PRESENT,,,,,,,,,,,,,,,,,,,00:00.0,,76,76,1978,3,17,,,,,,,North America;United States;California;Santa Barbara County;;;;,NORTH_AMERICA,,US,California,Santa Barbara,,Devereux Slough,North America; United States; California; Santa Barbara County; ; ; ;,,,,,,,34.414166,-119.875275,,,,,,,,requires verification,,,,,,,,,,,"Phoca vitulina Linnaeus, 1758",,,,,,,Animalia:Chordata:Mammalia:Carnivora:Phocidae:Phoca,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,vitulina,,SPECIES,,ICZN,ACCEPTED,,,75018539-6328-41de-b875-7c2e61dc1635,US,13:22.0,,,,,COORDINATE_ROUNDED;INSTITUTION_COLLECTION_MISMATCH,,TRUE,FALSE,2434793,2434793,1,44,359,732,5310,2433485,,2434793,Phoca vitulina,Phoca,"Phoca vitulina Linnaeus, 1758",Phoca vitulina,,DWC_ARCHIVE,13:22.0,29:08.4,FALSE,USA,United States,USA.5_1,California,USA.5.42_1,Santa Barbara
735673243,,,urn:catalog:SBMNH:OS:2292,en,CC0_1_0,00:00.0,,,PhysicalObject,urn:lsid:biocol.org:col:34834,,,SBMNH,OS,,,PRESERVED_SPECIMEN,,,urn:catalog:SBMNH:OS:2292,2292,,,1,,,,,NATIVE,PRESENT,,,,,,,,,,,,,,,,,,,00:00.0,,255,255,1980,9,12,,,,,,,North America;United States;California;Santa Barbara County;;;;,NORTH_AMERICA,,US,California,Santa Barbara,,Goleta; 50 yds E of Coal Oil Point,North America; United States; California; Santa Barbara County; ; ; ;,,,,,,,34.4075,-119.8775,,,,,,,,requires verification,,,,,,,,,,,"Zalophus californianus (Lesson, 1828)",,,,,,,Animalia:Chordata:Mammalia:Carnivora:Otariidae:Zalophus,Animalia,Chordata,Mammalia,Carnivora,Otariidae,Zalophus,californianus,,SPECIES,,ICZN,ACCEPTED,,,75018539-6328-41de-b875-7c2e61dc1635,US,13:23.6,,,,,INSTITUTION_COLLECTION_MISMATCH,,TRUE,FALSE,2433458,2433458,1,44,359,732,5309,2433457,,2433458,Zalophus californianus,Zalophus,"Zalophus californianus (Lesson, 1828)",Zalophus californianus,,DWC_ARCHIVE,13:23.6,29:08.4,FALSE,USA,United States,USA.5_1,California,USA.5.42_1,Santa Barbara
735673168,,,urn:catalog:SBMNH:MAM:2863,en,CC0_1_0,00:00.0,,,PhysicalObject,urn:lsid:biocol.org:col:34834,,,SBMNH,MAM,,,PRESERVED_SPECIMEN,,,urn:catalog:SBMNH:MAM:2863,2863,,,1,,,,,NATIVE,PRESENT,,,,,,,,,,,,,,,,,,,00:00.0,,104,104,1988,4,14,,,,,,,North America;United States;California;Santa Barbara County;;;;,NORTH_AMERICA,,US,California,Santa Barbara,,Devereux Slough; NW Corner,North America; United States; California; Santa Barbara County; ; ; ;,,,,,,,34.416667,-119.875556,,,,,,,,requires verification,,,,,,,,,,,"Reithrodontomys megalotis (Baird, 1857)",,,,,,,Animalia:Chordata:Mammalia:Rodentia:Cricetidae:Reithrodontomys,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Reithrodontomys,megalotis,,SPECIES,,ICZN,ACCEPTED,,,75018539-6328-41de-b875-7c2e61dc1635,US,13:23.7,,,,,COORDINATE_ROUNDED;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,2437874,2437874,1,44,359,1459,3240723,2437854,,2437874,Reithrodontomys megalotis,Reithrodontomys,"Reithrodontomys megalotis (Baird, 1857)",Reithrodontomys megalotis,,DWC_ARCHIVE,13:23.7,29:08.4,FALSE,USA,United States,USA.5_1,California,USA.5.42_1,Santa Barbara
735672666,,,urn:catalog:SBMNH:MAM:2665,en,CC0_1_0,00:00.0,,,PhysicalObject,urn:lsid:biocol.org:col:34834,,,SBMNH,MAM,,,PRESERVED_SPECIMEN,,,urn:catalog:SBMNH:MAM:2665,2665,,,1,,,,,NATIVE,PRESENT,,,,,,,,,,,,,,,,,,,00:00.0,,104,104,1988,4,14,,,,,,,North America;United States;California;Santa Barbara County;;;;,NORTH_AMERICA,,US,California,Santa Barbara,,Devereux Slough; NE arm adjacent horse pasture,North America; United States; California; Santa Barbara County; ; ; ;,,,,,,,34.417222,-119.872778,,,,,,,,requires verification,,,,,,,,,,,"Mus musculus Linnaeus, 1758",,,,,,,Animalia:Chordata:Mammalia:Rodentia:Muridae:Mus,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,musculus,,SPECIES,,ICZN,ACCEPTED,,,75018539-6328-41de-b875-7c2e61dc1635,US,13:24.8,,,,,COORDINATE_ROUNDED;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,7429082,7429082,1,44,359,1459,5510,9800657,,7429082,Mus musculus,Mus,"Mus musculus Linnaeus, 1758",Mus musculus,,DWC_ARCHIVE,13:24.8,29:08.4,FALSE,USA,United States,USA.5_1,California,USA.5.42_1,Santa Barbara
735671538,,,urn:catalog:SBMNH:MAM:2662,en,CC0_1_0,00:00.0,,,PhysicalObject,urn:lsid:biocol.org:col:34834,,,SBMNH,MAM,,,PRESERVED_SPECIMEN,,,urn:catalog:SBMNH:MAM:2662,2662,,,1,,,,,NATIVE,PRESENT,,,,,,,,,,,,,,,,,,,00:00.0,,104,104,1988,4,14,,,,,,,North America;United States;California;Santa Barbara County;;;;,NORTH_AMERICA,,US,California,Santa Barbara,,Devereux Slough; NW corner on alluvial fan,North America; United States; California; Santa Barbara County; ; ; ;,,,,,,,34.416667,-119.875556,,,,,,,,requires verification,,,,,,,,,,,"Mus musculus Linnaeus, 1758",,,,,,,Animalia:Chordata:Mammalia:Rodentia:Muridae:Mus,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,musculus,,SPECIES,,ICZN,ACCEPTED,,,75018539-6328-41de-b875-7c2e61dc1635,US,13:21.6,,,,,COORDINATE_ROUNDED;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,7429082,7429082,1,44,359,1459,5510,9800657,,7429082,Mus musculus,Mus,"Mus musculus Linnaeus, 1758",Mus musculus,,DWC_ARCHIVE,13:21.6,29:08.4,FALSE,USA,United States,USA.5_1,California,USA.5.42_1,Santa Barbara
735669969,,,urn:catalog:SBMNH:MAM:2860,en,CC0_1_0,00:00.0,,,PhysicalObject,urn:lsid:biocol.org:col:34834,,,SBMNH,MAM,,,PRESERVED_SPECIMEN,,,urn:catalog:SBMNH:MAM:2860,2860,,,1,,,,,NATIVE,PRESENT,,,,,,,,,,,,,,,,,,,00:00.0,,104,104,1988,4,14,,,,,,,North America;United States;California;Santa Barbara County;;;;,NORTH_AMERICA,,US,California,Santa Barbara,,Devereux Slough; E arm near Baseball Field,North America; United States; California; Santa Barbara County; ; ; ;,,,,,,,34.414167,-119.873611,,,,,,,,requires verification,,,,,,,,,,,"Reithrodontomys megalotis (Baird, 1857)",,,,,,,Animalia:Chordata:Mammalia:Rodentia:Cricetidae:Reithrodontomys,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Reithrodontomys,megalotis,,SPECIES,,ICZN,ACCEPTED,,,75018539-6328-41de-b875-7c2e61dc1635,US,13:25.5,,,,,COORDINATE_ROUNDED;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,2437874,2437874,1,44,359,1459,3240723,2437854,,2437874,Reithrodontomys megalotis,Reithrodontomys,"Reithrodontomys megalotis (Baird, 1857)",Reithrodontomys megalotis,,DWC_ARCHIVE,13:25.5,29:08.4,FALSE,USA,United States,USA.5_1,California,USA.5.42_1,Santa Barbara
735668757,,,urn:catalog:SBMNH:MAM:2861,en,CC0_1_0,00:00.0,,,PhysicalObject,urn:lsid:biocol.org:col:34834,,,SBMNH,MAM,,,PRESERVED_SPECIMEN,,,urn:catalog:SBMNH:MAM:2861,2861,,,1,,,,,NATIVE,PRESENT,,,,,,,,,,,,,,,,,,,00:00.0,,104,104,1988,4,14,,,,,,,North America;United States;California;Santa Barbara County;;;;,NORTH_AMERICA,,US,California,Santa Barbara,,Devereux Slough; E arm near Baseball Field,North America; United States; California; Santa Barbara County; ; ; ;,,,,,,,34.414167,-119.873611,,,,,,,,requires verification,,,,,,,,,,,"Reithrodontomys megalotis (Baird, 1857)",,,,,,,Animalia:Chordata:Mammalia:Rodentia:Cricetidae:Reithrodontomys,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Reithrodontomys,megalotis,,SPECIES,,ICZN,ACCEPTED,,,75018539-6328-41de-b875-7c2e61dc1635,US,13:22.2,,,,,COORDINATE_ROUNDED;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,2437874,2437874,1,44,359,1459,3240723,2437854,,2437874,Reithrodontomys megalotis,Reithrodontomys,"Reithrodontomys megalotis (Baird, 1857)",Reithrodontomys megalotis,,DWC_ARCHIVE,13:22.2,29:08.4,FALSE,USA,United States,USA.5_1,California,USA.5.42_1,Santa Barbara
735668683,,,urn:catalog:SBMNH:MAM:2664,en,CC0_1_0,00:00.0,,,PhysicalObject,urn:lsid:biocol.org:col:34834,,,SBMNH,MAM,,,PRESERVED_SPECIMEN,,,urn:catalog:SBMNH:MAM:2664,2664,,,1,,,,,NATIVE,PRESENT,,,,,,,,,,,,,,,,,,,00:00.0,,104,104,1988,4,14,,,,,,,North America;United States;California;Santa Barbara County;;;;,NORTH_AMERICA,,US,California,Santa Barbara,,Devereux Slough; NW corner on alluvial fan,North America; United States; California; Santa Barbara County; ; ; ;,,,,,,,34.416667,-119.875556,,,,,,,,requires verification,,,,,,,,,,,"Microtus californicus sanctidiegi Kellogg, 1918",,,,,,,Animalia:Chordata:Mammalia:Rodentia:Cricetidae:Microtus,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Microtus,californicus,sanctidiegi,SUBSPECIES,,ICZN,SYNONYM,,,75018539-6328-41de-b875-7c2e61dc1635,US,13:22.2,,,,,COORDINATE_ROUNDED;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,8954817,2438603,1,44,359,1459,3240723,2438591,,2438603,Microtus californicus,Microtus,"Microtus californicus (Peale, 1848)",Microtus californicus sanctidiegi,,DWC_ARCHIVE,13:22.2,29:08.4,FALSE,USA,United States,USA.5_1,California,USA.5.42_1,Santa Barbara
735668546,,,urn:catalog:SBMNH:MAM:2862,en,CC0_1_0,00:00.0,,,PhysicalObject,urn:lsid:biocol.org:col:34834,,,SBMNH,MAM,,,PRESERVED_SPECIMEN,,,urn:catalog:SBMNH:MAM:2862,2862,,,1,,,,,NATIVE,PRESENT,,,,,,,,,,,,,,,,,,,00:00.0,,104,104,1988,4,14,,,,,,,North America;United States;California;Santa Barbara County;;;;,NORTH_AMERICA,,US,California,Santa Barbara,,Devereux Slough; NE Corner,North America; United States; California; Santa Barbara County; ; ; ;,,,,,,,34.417222,-119.872778,,,,,,,,requires verification,,,,,,,,,,,"Reithrodontomys megalotis (Baird, 1857)",,,,,,,Animalia:Chordata:Mammalia:Rodentia:Cricetidae:Reithrodontomys,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Reithrodontomys,megalotis,,SPECIES,,ICZN,ACCEPTED,,,75018539-6328-41de-b875-7c2e61dc1635,US,13:22.3,,,,,COORDINATE_ROUNDED;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,2437874,2437874,1,44,359,1459,3240723,2437854,,2437874,Reithrodontomys megalotis,Reithrodontomys,"Reithrodontomys megalotis (Baird, 1857)",Reithrodontomys megalotis,,DWC_ARCHIVE,13:22.3,29:08.4,FALSE,USA,United States,USA.5_1,California,USA.5.42_1,Santa Barbara
735668446,,,urn:catalog:SBMNH:OS:2579,en,CC0_1_0,00:00.0,,,PhysicalObject,urn:lsid:biocol.org:col:34834,,,SBMNH,OS,,,PRESERVED_SPECIMEN,,,urn:catalog:SBMNH:OS:2579,2579,,,1,,,,,NATIVE,PRESENT,,,,,,,,,,,,,,,,,,,00:00.0,,97,97,1982,4,7,,,,,,,North America;United States;California;Santa Barbara County;;;;,NORTH_AMERICA,,US,California,Santa Barbara,,Goleta; 1/2 mi W of Coal Oil Point,North America; United States; California; Santa Barbara County; ; ; ;,,,,,,,34.412778,-119.883611,,,,,,,,requires verification,,,,,,,,,,,"Delphinus capensis Gray, 1828",,,,,,,Animalia:Chordata:Mammalia:Cetacea:Delphinidae:Delphinus,Animalia,Chordata,Mammalia,Cetacea,Delphinidae,Delphinus,capensis,,SPECIES,,ICZN,ACCEPTED,,,75018539-6328-41de-b875-7c2e61dc1635,US,13:22.3,,,,,COORDINATE_ROUNDED;INSTITUTION_COLLECTION_MISMATCH,,TRUE,FALSE,2440647,2440647,1,44,359,733,5314,2440326,,2440647,Delphinus capensis,Delphinus,"Delphinus capensis Gray, 1828",Delphinus capensis,,DWC_ARCHIVE,13:22.3,29:08.4,FALSE,USA,United States,USA.5_1,California,USA.5.42_1,Santa Barbara
735666270,,,urn:catalog:SBMNH:OS:1208,en,CC0_1_0,00:00.0,,,PhysicalObject,urn:lsid:biocol.org:col:34834,,,SBMNH,OS,,,PRESERVED_SPECIMEN,,,urn:catalog:SBMNH:OS:1208,1208,,,1,,,,,NATIVE,PRESENT,,,,,,,,,,,,,,,,,,,00:00.0,,12,12,1977,1,12,,,,,,,North America;United States;California;Santa Barbara County;;;;,NORTH_AMERICA,,US,California,Santa Barbara,,Devereux Slough; Mouth of Slough,North America; United States; California; Santa Barbara County; ; ; ;,,,,,,,34.41,-119.88,,,,,,,,requires verification,,,,,,,,,,,"Phoca vitulina Linnaeus, 1758",,,,,,,Animalia:Chordata:Mammalia:Carnivora:Phocidae:Phoca,Animalia,Chordata,Mammalia,Carnivora,Phocidae,Phoca,vitulina,,SPECIES,,ICZN,ACCEPTED,,,75018539-6328-41de-b875-7c2e61dc1635,US,13:26.6,,,,,INSTITUTION_COLLECTION_MISMATCH,,TRUE,FALSE,2434793,2434793,1,44,359,732,5310,2433485,,2434793,Phoca vitulina,Phoca,"Phoca vitulina Linnaeus, 1758",Phoca vitulina,,DWC_ARCHIVE,13:26.6,29:08.4,FALSE,USA,United States,USA.5_1,California,USA.5.42_1,Santa Barbara
735665592,,,urn:catalog:SBMNH:MAM:2663,en,CC0_1_0,00:00.0,,,PhysicalObject,urn:lsid:biocol.org:col:34834,,,SBMNH,MAM,,,PRESERVED_SPECIMEN,,,urn:catalog:SBMNH:MAM:2663,2663,,,1,,,,,NATIVE,PRESENT,,,,,,,,,,,,,,,,,,,00:00.0,,104,104,1988,4,14,,,,,,,North America;United States;California;Santa Barbara County;;;;,NORTH_AMERICA,,US,California,Santa Barbara,,Devereux Slough; NW corner on alluvial fan,North America; United States; California; Santa Barbara County; ; ; ;,,,,,,,34.416667,-119.875556,,,,,,,,requires verification,,,,,,,,,,,"Mus musculus Linnaeus, 1758",,,,,,,Animalia:Chordata:Mammalia:Rodentia:Muridae:Mus,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,musculus,,SPECIES,,ICZN,ACCEPTED,,,75018539-6328-41de-b875-7c2e61dc1635,US,13:23.0,,,,,COORDINATE_ROUNDED;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,7429082,7429082,1,44,359,1459,5510,9800657,,7429082,Mus musculus,Mus,"Mus musculus Linnaeus, 1758",Mus musculus,,DWC_ARCHIVE,13:23.0,29:08.4,FALSE,USA,United States,USA.5_1,California,USA.5.42_1,Santa Barbara
735665440,,,urn:catalog:SBMNH:OS:1353,en,CC0_1_0,00:00.0,,,PhysicalObject,urn:lsid:biocol.org:col:34834,,,SBMNH,OS,,,PRESERVED_SPECIMEN,,,urn:catalog:SBMNH:OS:1353,1353,,,1,,,,,NATIVE,PRESENT,,,,,,,,,,,,,,,,,,,00:00.0,,24,24,1978,1,24,,,,,,,North America;United States;California;Santa Barbara County;;;;,NORTH_AMERICA,,US,California,Santa Barbara,,Goleta; Devereux Slough,North America; United States; California; Santa Barbara County; ; ; ;,,,,,,,34.41,-119.879167,,,,,,,,requires verification,,,,,,,,,,,"Zalophus californianus (Lesson, 1828)",,,,,,,Animalia:Chordata:Mammalia:Carnivora:Otariidae:Zalophus,Animalia,Chordata,Mammalia,Carnivora,Otariidae,Zalophus,californianus,,SPECIES,,ICZN,ACCEPTED,,,75018539-6328-41de-b875-7c2e61dc1635,US,13:23.0,,,,,COORDINATE_ROUNDED;INSTITUTION_COLLECTION_MISMATCH,,TRUE,FALSE,2433458,2433458,1,44,359,732,5309,2433457,,2433458,Zalophus californianus,Zalophus,"Zalophus californianus (Lesson, 1828)",Zalophus californianus,,DWC_ARCHIVE,13:23.0,29:08.4,FALSE,USA,United States,USA.5_1,California,USA.5.42_1,Santa Barbara
735664970,,,urn:catalog:SBMNH:MAM:2666,en,CC0_1_0,00:00.0,,,PhysicalObject,urn:lsid:biocol.org:col:34834,,,SBMNH,MAM,,,PRESERVED_SPECIMEN,,,urn:catalog:SBMNH:MAM:2666,2666,,,1,,,,,NATIVE,PRESENT,,,,,,,,,,,,,,,,,,,00:00.0,,104,104,1988,4,14,,,,,,,North America;United States;California;Santa Barbara County;;;;,NORTH_AMERICA,,US,California,Santa Barbara,,Devereux Slough; NE arm adjacent horse pasture,North America; United States; California; Santa Barbara County; ; ; ;,,,,,,,34.417222,-119.872778,,,,,,,,requires verification,,,,,,,,,,,"Mus musculus Linnaeus, 1758",,,,,,,Animalia:Chordata:Mammalia:Rodentia:Muridae:Mus,Animalia,Chordata,Mammalia,Rodentia,Muridae,Mus,musculus,,SPECIES,,ICZN,ACCEPTED,,,75018539-6328-41de-b875-7c2e61dc1635,US,13:26.9,,,,,COORDINATE_ROUNDED;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,7429082,7429082,1,44,359,1459,5510,9800657,,7429082,Mus musculus,Mus,"Mus musculus Linnaeus, 1758",Mus musculus,,DWC_ARCHIVE,13:26.9,29:08.4,FALSE,USA,United States,USA.5_1,California,USA.5.42_1,Santa Barbara
735663898,,,urn:catalog:SBMNH:MAM:2864,en,CC0_1_0,00:00.0,,,PhysicalObject,urn:lsid:biocol.org:col:34834,,,SBMNH,MAM,,,PRESERVED_SPECIMEN,,,urn:catalog:SBMNH:MAM:2864,2864,,,1,,,,,NATIVE,PRESENT,,,,,,,,,,,,,,,,,,,00:00.0,,104,104,1988,4,14,,,,,,,North America;United States;California;Santa Barbara County;;;;,NORTH_AMERICA,,US,California,Santa Barbara,,Devereux Slough; NW corner on alluvial fan,North America; United States; California; Santa Barbara County; ; ; ;,,,,,,,34.416667,-119.875556,,,,,,,,requires verification,,,,,,,,,,,"Reithrodontomys megalotis (Baird, 1857)",,,,,,,Animalia:Chordata:Mammalia:Rodentia:Cricetidae:Reithrodontomys,Animalia,Chordata,Mammalia,Rodentia,Cricetidae,Reithrodontomys,megalotis,,SPECIES,,ICZN,ACCEPTED,,,75018539-6328-41de-b875-7c2e61dc1635,US,13:23.6,,,,,COORDINATE_ROUNDED;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,2437874,2437874,1,44,359,1459,3240723,2437854,,2437874,Reithrodontomys megalotis,Reithrodontomys,"Reithrodontomys megalotis (Baird, 1857)",Reithrodontomys megalotis,,DWC_ARCHIVE,13:23.6,29:08.4,FALSE,USA,United States,USA.5_1,California,USA.5.42_1,Santa Barbara
735662811,,,urn:catalog:SBMNH:MAM:2719,en,CC0_1_0,00:00.0,,,PhysicalObject,urn:lsid:biocol.org:col:34834,,,SBMNH,MAM,,,PRESERVED_SPECIMEN,,,urn:catalog:SBMNH:MAM:2719,2719,,,1,,,,,NATIVE,PRESENT,,,,,,,,,,,,,,,,,,,00:00.0,,278,278,1987,10,5,,,,,,,North America;United States;California;Santa Barbara County;;;;,NORTH_AMERICA,,US,California,Santa Barbara,,Isla Vista; Devereux Rd. 1/4 mi W junction of Storke Rd. and El Colegio Rd.,North America; United States; California; Santa Barbara County; ; ; ;,,,,,,,34.415833,-119.873333,,,,,,,,requires verification,,,,,,,,,,,Sorex ornatus ornatus,,,,,,,Animalia:Chordata:Mammalia:Insectivora:Soricidae:Sorex,Animalia,Chordata,Mammalia,Soricomorpha,Soricidae,Sorex,ornatus,ornatus,SUBSPECIES,,ICZN,ACCEPTED,,,75018539-6328-41de-b875-7c2e61dc1635,US,13:25.1,,,,,COORDINATE_ROUNDED;COLLECTION_MATCH_FUZZY,,TRUE,FALSE,7059216,7059216,1,44,359,803,5534,2435935,,2436078,Sorex ornatus,Sorex,Sorex ornatus ornatus,Sorex ornatus ornatus,,DWC_ARCHIVE,13:25.1,29:08.4,FALSE,USA,United States,USA.5_1,California,USA.5.42_1,Santa Barbara
583520883,,,urn:catalog:CAS:MAM:23934,en,CC0_1_0,,,,PhysicalObject,,,,CAS,MAM,,,PRESERVED_SPECIMEN,,,urn:catalog:CAS:MAM:23934,23934,SO-2388-94,Marine Mammal Center,,MALE,Adult,,,,PRESENT,TISSUE; SSS; fur sample,,,,,,Complete skeleton and tanned skin (in cold room).,,,,,,,,,,,,00:00.0,,276,,1994,10,3,3-Oct-94,,,,,,North America; USA; California; Santa Barbara Co.,NORTH_AMERICA,,US,California,Santa Barbara Co.,,"Coal Oil Point, Devereaux Slough",,,,,,,,34.40896477,-119.8787309,1067,,,Thuy T. Tran,00:00.0,not recorded,"Terrain Navigator 3.02 USGS 1:100,000",unverified,,,,,,,,,,,"Enhydra lutris nereis (Merriam, 1904)",,,,,,,Animalia; Chordata; Mammalia; Carnivora; Mustelidae,Animalia,Chordata,Mammalia,Carnivora,Mustelidae,Enhydra,lutris,nereis,SUBSPECIES,,,ACCEPTED,,,6ce7290f-47f6-4046-8356-371f5b6749df,US,07:15.9,,,,,COORDINATE_REPROJECTED;AMBIGUOUS_INSTITUTION;AMBIGUOUS_COLLECTION,,TRUE,FALSE,6163936,6163936,1,44,359,732,5307,2433669,,2433670,Enhydra lutris,Enhydra,"Enhydra lutris nereis (Merriam, 1904)",Enhydra lutris nereis,,DWC_ARCHIVE,07:15.9,06:52.0,FALSE,USA,United States,USA.5_1,California,USA.5.42_1,Santa Barbara